indicator,year,fips,location,age,vaccine,percent,population 
Childhood immunizations,2017,27131,Rice,Childhood (24-35 months),Varicella,84.1,778
Childhood immunizations,2018,27131,Rice,Childhood (24-35 months),DTap,68.1,824
Childhood immunizations,2018,27131,Rice,Childhood (24-35 months),Hep A,40.9,824
Childhood immunizations,2018,27131,Rice,Childhood (24-35 months),Hep B,76.6,824
Childhood immunizations,2018,27131,Rice,Childhood (24-35 months),Hib,88.1,824
Childhood immunizations,2018,27131,Rice,Childhood (24-35 months),MMR,83.1,824
Childhood immunizations,2018,27131,Rice,Childhood (24-35 months),PCV,80.4,824
Childhood immunizations,2018,27131,Rice,Childhood (24-35 months),Polio,86.5,824
Childhood immunizations,2018,27131,Rice,Childhood (24-35 months),Rotavirus,74.2,824
Childhood immunizations,2018,27131,Rice,Childhood (24-35 months),Seven vaccine series,61.3,824
Childhood immunizations,2018,27131,Rice,Childhood (24-35 months),Varicella,85.6,824
Childhood immunizations,2019,27131,Rice,Childhood (24-35 months),DTap,68.6,825
Childhood immunizations,2019,27131,Rice,Childhood (24-35 months),Hep A,42.1,825
Childhood immunizations,2019,27131,Rice,Childhood (24-35 months),Hep B,86.4,825
Childhood immunizations,2019,27131,Rice,Childhood (24-35 months),Hib,77.1,825
Childhood immunizations,2019,27131,Rice,Childhood (24-35 months),MMR,78.2,825
Childhood immunizations,2019,27131,Rice,Childhood (24-35 months),PCV,78.9,825
Childhood immunizations,2019,27131,Rice,Childhood (24-35 months),Polio,85.7,825
Childhood immunizations,2019,27131,Rice,Childhood (24-35 months),Rotavirus,77,825
Childhood immunizations,2019,27131,Rice,Childhood (24-35 months),Seven vaccine series,61,825
Childhood immunizations,2019,27131,Rice,Childhood (24-35 months),Varicella,82.8,825
Childhood immunizations,2015,27133,Rock,Childhood (24-35 months),DTap,75.2,117
Childhood immunizations,2015,27133,Rock,Childhood (24-35 months),Hep A,25.6,117
Childhood immunizations,2015,27133,Rock,Childhood (24-35 months),Hep B,87.2,117
Childhood immunizations,2015,27133,Rock,Childhood (24-35 months),Hib,85.5,117
Childhood immunizations,2015,27133,Rock,Childhood (24-35 months),MMR,90.6,117
Childhood immunizations,2015,27133,Rock,Childhood (24-35 months),PCV,90.6,117
Childhood immunizations,2015,27133,Rock,Childhood (24-35 months),Polio,91.5,117
Childhood immunizations,2015,27133,Rock,Childhood (24-35 months),Rotavirus,72.6,117
Childhood immunizations,2015,27133,Rock,Childhood (24-35 months),Seven vaccine series,67.5,117
Childhood immunizations,2015,27133,Rock,Childhood (24-35 months),Varicella,89.7,117
Childhood immunizations,2016,27133,Rock,Childhood (24-35 months),DTap,77.6,116
Childhood immunizations,2016,27133,Rock,Childhood (24-35 months),Hep A,36.2,116
Childhood immunizations,2016,27133,Rock,Childhood (24-35 months),Hep B,81.9,116
Childhood immunizations,2016,27133,Rock,Childhood (24-35 months),Hib,73.3,116
Childhood immunizations,2016,27133,Rock,Childhood (24-35 months),MMR,87.1,116
Childhood immunizations,2016,27133,Rock,Childhood (24-35 months),PCV,87.1,116
Childhood immunizations,2016,27133,Rock,Childhood (24-35 months),Polio,88.8,116
Childhood immunizations,2016,27133,Rock,Childhood (24-35 months),Rotavirus,69,116
Childhood immunizations,2016,27133,Rock,Childhood (24-35 months),Seven vaccine series,60.3,116
Childhood immunizations,2016,27133,Rock,Childhood (24-35 months),Varicella,87.9,116
Childhood immunizations,2017,27133,Rock,Childhood (24-35 months),DTap,80.3,71
Childhood immunizations,2017,27133,Rock,Childhood (24-35 months),Hep A,36.6,71
Childhood immunizations,2017,27133,Rock,Childhood (24-35 months),Hep B,80.3,71
Childhood immunizations,2017,27133,Rock,Childhood (24-35 months),Hib,71.8,71
Childhood immunizations,2017,27133,Rock,Childhood (24-35 months),MMR,84.5,71
Childhood immunizations,2017,27133,Rock,Childhood (24-35 months),PCV,83.1,71
Childhood immunizations,2017,27133,Rock,Childhood (24-35 months),Polio,91.5,71
Childhood immunizations,2017,27133,Rock,Childhood (24-35 months),Rotavirus,69,71
Childhood immunizations,2017,27133,Rock,Childhood (24-35 months),Seven vaccine series,60.6,71
Childhood immunizations,2017,27133,Rock,Childhood (24-35 months),Varicella,88.7,71
Childhood immunizations,2018,27133,Rock,Childhood (24-35 months),DTap,83.3,75
Childhood immunizations,2018,27133,Rock,Childhood (24-35 months),Hep A,48.5,75
Childhood immunizations,2018,27133,Rock,Childhood (24-35 months),Hep B,87.9,75
Childhood immunizations,2018,27133,Rock,Childhood (24-35 months),Hib,81.8,75
Childhood immunizations,2018,27133,Rock,Childhood (24-35 months),MMR,87.9,75
Childhood immunizations,2018,27133,Rock,Childhood (24-35 months),PCV,87.9,75
Childhood immunizations,2018,27133,Rock,Childhood (24-35 months),Polio,90.9,75
Childhood immunizations,2018,27133,Rock,Childhood (24-35 months),Rotavirus,75.8,75
Childhood immunizations,2018,27133,Rock,Childhood (24-35 months),Seven vaccine series,74.2,75
Childhood immunizations,2018,27133,Rock,Childhood (24-35 months),Varicella,87.9,75
Childhood immunizations,2019,27133,Rock,Childhood (24-35 months),DTap,80.5,77
Childhood immunizations,2019,27133,Rock,Childhood (24-35 months),Hep A,46.8,77
Childhood immunizations,2019,27133,Rock,Childhood (24-35 months),Hep B,94.8,77
Childhood immunizations,2019,27133,Rock,Childhood (24-35 months),Hib,83.1,77
Childhood immunizations,2019,27133,Rock,Childhood (24-35 months),MMR,89.6,77
Childhood immunizations,2019,27133,Rock,Childhood (24-35 months),PCV,89.6,77
Childhood immunizations,2019,27133,Rock,Childhood (24-35 months),Polio,92.2,77
Childhood immunizations,2019,27133,Rock,Childhood (24-35 months),Rotavirus,83.1,77
Childhood immunizations,2019,27133,Rock,Childhood (24-35 months),Seven vaccine series,76.6,77
Childhood immunizations,2019,27133,Rock,Childhood (24-35 months),Varicella,92.2,77
Childhood immunizations,2015,27135,Roseau,Childhood (24-35 months),DTap,57.2,222
Childhood immunizations,2015,27135,Roseau,Childhood (24-35 months),Hep A,26.1,222
Childhood immunizations,2015,27135,Roseau,Childhood (24-35 months),Hep B,86,222
Childhood immunizations,2015,27135,Roseau,Childhood (24-35 months),Hib,64.4,222
Childhood immunizations,2015,27135,Roseau,Childhood (24-35 months),MMR,79.3,222
Childhood immunizations,2015,27135,Roseau,Childhood (24-35 months),PCV,64.4,222
Childhood immunizations,2015,27135,Roseau,Childhood (24-35 months),Polio,86,222
Childhood immunizations,2015,27135,Roseau,Childhood (24-35 months),Rotavirus,12.2,222
Childhood immunizations,2015,27135,Roseau,Childhood (24-35 months),Seven vaccine series,48.2,222
Childhood immunizations,2015,27135,Roseau,Childhood (24-35 months),Varicella,80.2,222
Childhood immunizations,2016,27135,Roseau,Childhood (24-35 months),DTap,61.2,227
Childhood immunizations,2016,27135,Roseau,Childhood (24-35 months),Hep A,41.9,227
Childhood immunizations,2016,27135,Roseau,Childhood (24-35 months),Hep B,86.3,227
Childhood immunizations,2016,27135,Roseau,Childhood (24-35 months),Hib,72.2,227
Childhood immunizations,2016,27135,Roseau,Childhood (24-35 months),MMR,80.6,227
Childhood immunizations,2016,27135,Roseau,Childhood (24-35 months),PCV,77.1,227
Childhood immunizations,2016,27135,Roseau,Childhood (24-35 months),Polio,88.1,227
Childhood immunizations,2016,27135,Roseau,Childhood (24-35 months),Rotavirus,11.5,227
Childhood immunizations,2016,27135,Roseau,Childhood (24-35 months),Seven vaccine series,57.7,227
Childhood immunizations,2016,27135,Roseau,Childhood (24-35 months),Varicella,81.5,227
Childhood immunizations,2017,27135,Roseau,Childhood (24-35 months),DTap,54.1,183
Childhood immunizations,2017,27135,Roseau,Childhood (24-35 months),Hep A,43.7,183
Childhood immunizations,2017,27135,Roseau,Childhood (24-35 months),Hep B,83.1,183
Childhood immunizations,2017,27135,Roseau,Childhood (24-35 months),Hib,61.7,183
Childhood immunizations,2017,27135,Roseau,Childhood (24-35 months),MMR,83.1,183
Childhood immunizations,2017,27135,Roseau,Childhood (24-35 months),PCV,75.4,183
Childhood immunizations,2017,27135,Roseau,Childhood (24-35 months),Polio,85.2,183
Childhood immunizations,2017,27135,Roseau,Childhood (24-35 months),Rotavirus,17.5,183
Childhood immunizations,2017,27135,Roseau,Childhood (24-35 months),Seven vaccine series,49.7,183
Childhood immunizations,2017,27135,Roseau,Childhood (24-35 months),Varicella,84.2,183
Childhood immunizations,2018,27135,Roseau,Childhood (24-35 months),DTap,69.3,176
Childhood immunizations,2018,27135,Roseau,Childhood (24-35 months),Hep A,58,176
Childhood immunizations,2018,27135,Roseau,Childhood (24-35 months),Hep B,76.1,176
Childhood immunizations,2018,27135,Roseau,Childhood (24-35 months),Hib,81.8,176
Childhood immunizations,2018,27135,Roseau,Childhood (24-35 months),MMR,82.4,176
Childhood immunizations,2018,27135,Roseau,Childhood (24-35 months),PCV,77.8,176
Childhood immunizations,2018,27135,Roseau,Childhood (24-35 months),Polio,87.5,176
Childhood immunizations,2018,27135,Roseau,Childhood (24-35 months),Rotavirus,15.9,176
Childhood immunizations,2018,27135,Roseau,Childhood (24-35 months),Seven vaccine series,61.4,176
Childhood immunizations,2018,27135,Roseau,Childhood (24-35 months),Varicella,83,176
Childhood immunizations,2019,27135,Roseau,Childhood (24-35 months),DTap,60.5,185
Childhood immunizations,2019,27135,Roseau,Childhood (24-35 months),Hep A,51.4,185
Childhood immunizations,2019,27135,Roseau,Childhood (24-35 months),Hep B,82.2,185
Childhood immunizations,2019,27135,Roseau,Childhood (24-35 months),Hib,68.1,185
Childhood immunizations,2019,27135,Roseau,Childhood (24-35 months),MMR,82.7,185
Childhood immunizations,2019,27135,Roseau,Childhood (24-35 months),PCV,75.1,185
Childhood immunizations,2019,27135,Roseau,Childhood (24-35 months),Polio,86.5,185
Childhood immunizations,2019,27135,Roseau,Childhood (24-35 months),Rotavirus,13.5,185
Childhood immunizations,2019,27135,Roseau,Childhood (24-35 months),Seven vaccine series,58.4,185
Childhood immunizations,2019,27135,Roseau,Childhood (24-35 months),Varicella,82.2,185
Childhood immunizations,2015,27137,St. Louis,Childhood (24-35 months),DTap,71.3,2161
Childhood immunizations,2015,27137,St. Louis,Childhood (24-35 months),Hep A,34,2161
Childhood immunizations,2015,27137,St. Louis,Childhood (24-35 months),Hep B,83.5,2161
Childhood immunizations,2015,27137,St. Louis,Childhood (24-35 months),Hib,77,2161
Childhood immunizations,2015,27137,St. Louis,Childhood (24-35 months),MMR,83,2161
Childhood immunizations,2015,27137,St. Louis,Childhood (24-35 months),PCV,81.3,2161
Childhood immunizations,2015,27137,St. Louis,Childhood (24-35 months),Polio,85.9,2161
Childhood immunizations,2015,27137,St. Louis,Childhood (24-35 months),Rotavirus,63.8,2161
Childhood immunizations,2015,27137,St. Louis,Childhood (24-35 months),Seven vaccine series,61.6,2161
Childhood immunizations,2015,27137,St. Louis,Childhood (24-35 months),Varicella,84.3,2161
Childhood immunizations,2016,27137,St. Louis,Childhood (24-35 months),DTap,75.7,2164
Childhood immunizations,2016,27137,St. Louis,Childhood (24-35 months),Hep A,41.4,2164
Childhood immunizations,2016,27137,St. Louis,Childhood (24-35 months),Hep B,85.7,2164
Childhood immunizations,2016,27137,St. Louis,Childhood (24-35 months),Hib,81.7,2164
Childhood immunizations,2016,27137,St. Louis,Childhood (24-35 months),MMR,85.3,2164
Childhood immunizations,2016,27137,St. Louis,Childhood (24-35 months),PCV,82.8,2164
Childhood immunizations,2016,27137,St. Louis,Childhood (24-35 months),Polio,88.4,2164
Childhood immunizations,2016,27137,St. Louis,Childhood (24-35 months),Rotavirus,66.5,2164
Childhood immunizations,2016,27137,St. Louis,Childhood (24-35 months),Seven vaccine series,66.5,2164
Childhood immunizations,2016,27137,St. Louis,Childhood (24-35 months),Varicella,86.8,2164
Childhood immunizations,2017,27137,St. Louis,Childhood (24-35 months),DTap,76.3,2133
Childhood immunizations,2017,27137,St. Louis,Childhood (24-35 months),Hep A,43.9,2133
Childhood immunizations,2017,27137,St. Louis,Childhood (24-35 months),Hep B,85.2,2133
Childhood immunizations,2017,27137,St. Louis,Childhood (24-35 months),Hib,82.4,2133
Childhood immunizations,2017,27137,St. Louis,Childhood (24-35 months),MMR,84.4,2133
Childhood immunizations,2017,27137,St. Louis,Childhood (24-35 months),PCV,82.7,2133
Childhood immunizations,2017,27137,St. Louis,Childhood (24-35 months),Polio,87.4,2133
Childhood immunizations,2017,27137,St. Louis,Childhood (24-35 months),Rotavirus,67.7,2133
Childhood immunizations,2017,27137,St. Louis,Childhood (24-35 months),Seven vaccine series,68.4,2133
Childhood immunizations,2017,27137,St. Louis,Childhood (24-35 months),Varicella,86.8,2133
Childhood immunizations,2018,27137,St. Louis,Childhood (24-35 months),DTap,80.1,2011
Childhood immunizations,2018,27137,St. Louis,Childhood (24-35 months),Hep A,45.5,2011
Childhood immunizations,2018,27137,St. Louis,Childhood (24-35 months),Hep B,83.7,2011
Childhood immunizations,2018,27137,St. Louis,Childhood (24-35 months),Hib,86.9,2011
Childhood immunizations,2018,27137,St. Louis,Childhood (24-35 months),MMR,88.8,2011
Childhood immunizations,2018,27137,St. Louis,Childhood (24-35 months),PCV,85.2,2011
Childhood immunizations,2018,27137,St. Louis,Childhood (24-35 months),Polio,89.5,2011
Childhood immunizations,2018,27137,St. Louis,Childhood (24-35 months),Rotavirus,69.7,2011
Childhood immunizations,2018,27137,St. Louis,Childhood (24-35 months),Seven vaccine series,71.9,2011
Childhood immunizations,2018,27137,St. Louis,Childhood (24-35 months),Varicella,88,2011
Childhood immunizations,2019,27137,St. Louis,Childhood (24-35 months),DTap,77.8,2015
Childhood immunizations,2019,27137,St. Louis,Childhood (24-35 months),Hep A,44.8,2015
Childhood immunizations,2019,27137,St. Louis,Childhood (24-35 months),Hep B,87.8,2015
Childhood immunizations,2019,27137,St. Louis,Childhood (24-35 months),Hib,81.2,2015
Childhood immunizations,2019,27137,St. Louis,Childhood (24-35 months),MMR,86.4,2015
Childhood immunizations,2019,27137,St. Louis,Childhood (24-35 months),PCV,84.2,2015
Childhood immunizations,2019,27137,St. Louis,Childhood (24-35 months),Polio,88.9,2015
Childhood immunizations,2019,27137,St. Louis,Childhood (24-35 months),Rotavirus,72.6,2015
Childhood immunizations,2019,27137,St. Louis,Childhood (24-35 months),Seven vaccine series,70.5,2015
Childhood immunizations,2019,27137,St. Louis,Childhood (24-35 months),Varicella,86.6,2015
Childhood immunizations,2015,27139,Scott,Childhood (24-35 months),DTap,71.5,2144
Childhood immunizations,2015,27139,Scott,Childhood (24-35 months),Hep A,35.9,2144
Childhood immunizations,2015,27139,Scott,Childhood (24-35 months),Hep B,77.8,2144
Childhood immunizations,2015,27139,Scott,Childhood (24-35 months),Hib,79.2,2144
Childhood immunizations,2015,27139,Scott,Childhood (24-35 months),MMR,82.3,2144
Childhood immunizations,2015,27139,Scott,Childhood (24-35 months),PCV,78.4,2144
Childhood immunizations,2015,27139,Scott,Childhood (24-35 months),Polio,83,2144
Childhood immunizations,2015,27139,Scott,Childhood (24-35 months),Rotavirus,76.9,2144
Childhood immunizations,2015,27139,Scott,Childhood (24-35 months),Seven vaccine series,61.7,2144
Childhood immunizations,2015,27139,Scott,Childhood (24-35 months),Varicella,84,2144
Childhood immunizations,2016,27139,Scott,Childhood (24-35 months),DTap,70.5,2134
Childhood immunizations,2016,27139,Scott,Childhood (24-35 months),Hep A,38.7,2134
Childhood immunizations,2016,27139,Scott,Childhood (24-35 months),Hep B,79.9,2134
Childhood immunizations,2016,27139,Scott,Childhood (24-35 months),Hib,79.9,2134
Childhood immunizations,2016,27139,Scott,Childhood (24-35 months),MMR,83.9,2134
Childhood immunizations,2016,27139,Scott,Childhood (24-35 months),PCV,78.2,2134
Childhood immunizations,2016,27139,Scott,Childhood (24-35 months),Polio,81.7,2134
Childhood immunizations,2016,27139,Scott,Childhood (24-35 months),Rotavirus,74.3,2134
Childhood immunizations,2016,27139,Scott,Childhood (24-35 months),Seven vaccine series,62.7,2134
Childhood immunizations,2016,27139,Scott,Childhood (24-35 months),Varicella,85.7,2134
Childhood immunizations,2017,27139,Scott,Childhood (24-35 months),DTap,59.7,2064
Childhood immunizations,2017,27139,Scott,Childhood (24-35 months),Hep A,32.3,2064
Childhood immunizations,2017,27139,Scott,Childhood (24-35 months),Hep B,82.6,2064
Childhood immunizations,2017,27139,Scott,Childhood (24-35 months),Hib,69.1,2064
Childhood immunizations,2017,27139,Scott,Childhood (24-35 months),MMR,78.1,2064
Childhood immunizations,2017,27139,Scott,Childhood (24-35 months),PCV,68.6,2064
Childhood immunizations,2017,27139,Scott,Childhood (24-35 months),Polio,83.6,2064
Childhood immunizations,2017,27139,Scott,Childhood (24-35 months),Rotavirus,76.3,2064
Childhood immunizations,2017,27139,Scott,Childhood (24-35 months),Seven vaccine series,52.3,2064
Childhood immunizations,2017,27139,Scott,Childhood (24-35 months),Varicella,79.8,2064
Childhood immunizations,2018,27139,Scott,Childhood (24-35 months),DTap,65.3,2095
Childhood immunizations,2018,27139,Scott,Childhood (24-35 months),Hep A,46.1,2095
Childhood immunizations,2018,27139,Scott,Childhood (24-35 months),Hep B,81.8,2095
Childhood immunizations,2018,27139,Scott,Childhood (24-35 months),Hib,79.4,2095
Childhood immunizations,2018,27139,Scott,Childhood (24-35 months),MMR,86.2,2095
Childhood immunizations,2018,27139,Scott,Childhood (24-35 months),PCV,80.1,2095
Childhood immunizations,2018,27139,Scott,Childhood (24-35 months),Polio,75.4,2095
Childhood immunizations,2018,27139,Scott,Childhood (24-35 months),Rotavirus,68.6,2095
Childhood immunizations,2018,27139,Scott,Childhood (24-35 months),Seven vaccine series,60.3,2095
Childhood immunizations,2018,27139,Scott,Childhood (24-35 months),Varicella,87.1,2095
Childhood immunizations,2019,27139,Scott,Childhood (24-35 months),DTap,74.4,2031
Childhood immunizations,2019,27139,Scott,Childhood (24-35 months),Hep A,50.4,2031
Childhood immunizations,2019,27139,Scott,Childhood (24-35 months),Hep B,85.3,2031
Childhood immunizations,2019,27139,Scott,Childhood (24-35 months),Hib,82.2,2031
Childhood immunizations,2019,27139,Scott,Childhood (24-35 months),MMR,84.5,2031
Childhood immunizations,2019,27139,Scott,Childhood (24-35 months),PCV,81.9,2031
Childhood immunizations,2019,27139,Scott,Childhood (24-35 months),Polio,85.2,2031
Childhood immunizations,2019,27139,Scott,Childhood (24-35 months),Rotavirus,75.5,2031
Childhood immunizations,2019,27139,Scott,Childhood (24-35 months),Seven vaccine series,68.5,2031
Childhood immunizations,2019,27139,Scott,Childhood (24-35 months),Varicella,86.9,2031
Childhood immunizations,2015,27141,Sherburne,Childhood (24-35 months),DTap,73.5,1232
Childhood immunizations,2015,27141,Sherburne,Childhood (24-35 months),Hep A,44.2,1232
Childhood immunizations,2015,27141,Sherburne,Childhood (24-35 months),Hep B,85.6,1232
Childhood immunizations,2015,27141,Sherburne,Childhood (24-35 months),Hib,78.2,1232
Childhood immunizations,2015,27141,Sherburne,Childhood (24-35 months),MMR,83.2,1232
Childhood immunizations,2015,27141,Sherburne,Childhood (24-35 months),PCV,79.1,1232
Childhood immunizations,2015,27141,Sherburne,Childhood (24-35 months),Polio,87.8,1232
Childhood immunizations,2015,27141,Sherburne,Childhood (24-35 months),Rotavirus,77.4,1232
Childhood immunizations,2015,27141,Sherburne,Childhood (24-35 months),Seven vaccine series,66.7,1232
Childhood immunizations,2015,27141,Sherburne,Childhood (24-35 months),Varicella,84,1232
Childhood immunizations,2016,27141,Sherburne,Childhood (24-35 months),DTap,73.4,1216
Childhood immunizations,2016,27141,Sherburne,Childhood (24-35 months),Hep A,42.5,1216
Childhood immunizations,2016,27141,Sherburne,Childhood (24-35 months),Hep B,81.5,1216
Childhood immunizations,2016,27141,Sherburne,Childhood (24-35 months),Hib,78.6,1216
Childhood immunizations,2016,27141,Sherburne,Childhood (24-35 months),MMR,81.8,1216
Childhood immunizations,2016,27141,Sherburne,Childhood (24-35 months),PCV,79.3,1216
Childhood immunizations,2016,27141,Sherburne,Childhood (24-35 months),Polio,83.4,1216
Childhood immunizations,2016,27141,Sherburne,Childhood (24-35 months),Rotavirus,73.8,1216
Childhood immunizations,2016,27141,Sherburne,Childhood (24-35 months),Seven vaccine series,66.9,1216
Childhood immunizations,2016,27141,Sherburne,Childhood (24-35 months),Varicella,82.7,1216
Childhood immunizations,2017,27141,Sherburne,Childhood (24-35 months),DTap,70.8,1215
Childhood immunizations,2017,27141,Sherburne,Childhood (24-35 months),Hep A,46.1,1215
Childhood immunizations,2017,27141,Sherburne,Childhood (24-35 months),Hep B,77.9,1215
Childhood immunizations,2017,27141,Sherburne,Childhood (24-35 months),Hib,79.3,1215
Childhood immunizations,2017,27141,Sherburne,Childhood (24-35 months),MMR,82.4,1215
Childhood immunizations,2017,27141,Sherburne,Childhood (24-35 months),PCV,75.5,1215
Childhood immunizations,2017,27141,Sherburne,Childhood (24-35 months),Polio,81.2,1215
Childhood immunizations,2017,27141,Sherburne,Childhood (24-35 months),Rotavirus,71.4,1215
Childhood immunizations,2017,27141,Sherburne,Childhood (24-35 months),Seven vaccine series,63.9,1215
Childhood immunizations,2017,27141,Sherburne,Childhood (24-35 months),Varicella,83.3,1215
Childhood immunizations,2018,27141,Sherburne,Childhood (24-35 months),DTap,79.2,1202
Childhood immunizations,2018,27141,Sherburne,Childhood (24-35 months),Hep A,52.9,1202
Childhood immunizations,2018,27141,Sherburne,Childhood (24-35 months),Hep B,84.9,1202
Childhood immunizations,2018,27141,Sherburne,Childhood (24-35 months),Hib,87,1202
Childhood immunizations,2018,27141,Sherburne,Childhood (24-35 months),MMR,88.9,1202
Childhood immunizations,2018,27141,Sherburne,Childhood (24-35 months),PCV,85.4,1202
Childhood immunizations,2018,27141,Sherburne,Childhood (24-35 months),Polio,88.2,1202
Childhood immunizations,2018,27141,Sherburne,Childhood (24-35 months),Rotavirus,78.8,1202
Childhood immunizations,2018,27141,Sherburne,Childhood (24-35 months),Seven vaccine series,75.4,1202
Childhood immunizations,2018,27141,Sherburne,Childhood (24-35 months),Varicella,87.7,1202
Childhood immunizations,2019,27141,Sherburne,Childhood (24-35 months),DTap,78.5,1133
Childhood immunizations,2019,27141,Sherburne,Childhood (24-35 months),Hep A,56.7,1133
Childhood immunizations,2019,27141,Sherburne,Childhood (24-35 months),Hep B,85.7,1133
Childhood immunizations,2019,27141,Sherburne,Childhood (24-35 months),Hib,83.7,1133
Childhood immunizations,2019,27141,Sherburne,Childhood (24-35 months),MMR,85.7,1133
Childhood immunizations,2019,27141,Sherburne,Childhood (24-35 months),PCV,84.3,1133
Childhood immunizations,2019,27141,Sherburne,Childhood (24-35 months),Polio,87.1,1133
Childhood immunizations,2019,27141,Sherburne,Childhood (24-35 months),Rotavirus,78.4,1133
Childhood immunizations,2019,27141,Sherburne,Childhood (24-35 months),Seven vaccine series,74.7,1133
Childhood immunizations,2019,27141,Sherburne,Childhood (24-35 months),Varicella,86.4,1133
Childhood immunizations,2015,27143,Sibley,Childhood (24-35 months),DTap,59.9,187
Childhood immunizations,2015,27143,Sibley,Childhood (24-35 months),Hep A,20.9,187
Childhood immunizations,2015,27143,Sibley,Childhood (24-35 months),Hep B,71.7,187
Childhood immunizations,2015,27143,Sibley,Childhood (24-35 months),Hib,65.2,187
Childhood immunizations,2015,27143,Sibley,Childhood (24-35 months),MMR,64.2,187
Childhood immunizations,2015,27143,Sibley,Childhood (24-35 months),PCV,67.9,187
Childhood immunizations,2015,27143,Sibley,Childhood (24-35 months),Polio,73.3,187
Childhood immunizations,2015,27143,Sibley,Childhood (24-35 months),Rotavirus,59.4,187
Childhood immunizations,2015,27143,Sibley,Childhood (24-35 months),Seven vaccine series,49.7,187
Childhood immunizations,2015,27143,Sibley,Childhood (24-35 months),Varicella,67.4,187
Childhood immunizations,2016,27143,Sibley,Childhood (24-35 months),DTap,62.1,203
Childhood immunizations,2016,27143,Sibley,Childhood (24-35 months),Hep A,35.5,203
Childhood immunizations,2016,27143,Sibley,Childhood (24-35 months),Hep B,70,203
Childhood immunizations,2016,27143,Sibley,Childhood (24-35 months),Hib,76.4,203
Childhood immunizations,2016,27143,Sibley,Childhood (24-35 months),MMR,78.3,203
Childhood immunizations,2016,27143,Sibley,Childhood (24-35 months),PCV,68,203
Childhood immunizations,2016,27143,Sibley,Childhood (24-35 months),Polio,70.9,203
Childhood immunizations,2016,27143,Sibley,Childhood (24-35 months),Rotavirus,56.2,203
Childhood immunizations,2016,27143,Sibley,Childhood (24-35 months),Seven vaccine series,59.6,203
Childhood immunizations,2016,27143,Sibley,Childhood (24-35 months),Varicella,82.8,203
Childhood immunizations,2017,27143,Sibley,Childhood (24-35 months),DTap,70.6,163
Childhood immunizations,2017,27143,Sibley,Childhood (24-35 months),Hep A,33.7,163
Childhood immunizations,2017,27143,Sibley,Childhood (24-35 months),Hep B,83.4,163
Childhood immunizations,2017,27143,Sibley,Childhood (24-35 months),Hib,85.9,163
Childhood immunizations,2017,27143,Sibley,Childhood (24-35 months),MMR,87.1,163
Childhood immunizations,2017,27143,Sibley,Childhood (24-35 months),PCV,83.4,163
Childhood immunizations,2017,27143,Sibley,Childhood (24-35 months),Polio,85.9,163
Childhood immunizations,2017,27143,Sibley,Childhood (24-35 months),Rotavirus,72.4,163
Childhood immunizations,2017,27143,Sibley,Childhood (24-35 months),Seven vaccine series,66.3,163
Childhood immunizations,2017,27143,Sibley,Childhood (24-35 months),Varicella,89.6,163
Childhood immunizations,2018,27143,Sibley,Childhood (24-35 months),DTap,78.7,160
Childhood immunizations,2018,27143,Sibley,Childhood (24-35 months),Hep A,38.5,160
Childhood immunizations,2018,27143,Sibley,Childhood (24-35 months),Hep B,82.2,160
Childhood immunizations,2018,27143,Sibley,Childhood (24-35 months),Hib,88.5,160
Childhood immunizations,2018,27143,Sibley,Childhood (24-35 months),MMR,91.4,160
Childhood immunizations,2018,27143,Sibley,Childhood (24-35 months),PCV,84.5,160
Childhood immunizations,2018,27143,Sibley,Childhood (24-35 months),Polio,89.7,160
Childhood immunizations,2018,27143,Sibley,Childhood (24-35 months),Rotavirus,78.7,160
Childhood immunizations,2018,27143,Sibley,Childhood (24-35 months),Seven vaccine series,74.1,160
Childhood immunizations,2018,27143,Sibley,Childhood (24-35 months),Varicella,90.8,160
Childhood immunizations,2019,27143,Sibley,Childhood (24-35 months),DTap,77.4,168
Childhood immunizations,2019,27143,Sibley,Childhood (24-35 months),Hep A,44.6,168
Childhood immunizations,2019,27143,Sibley,Childhood (24-35 months),Hep B,87.5,168
Childhood immunizations,2019,27143,Sibley,Childhood (24-35 months),Hib,82.7,168
Childhood immunizations,2019,27143,Sibley,Childhood (24-35 months),MMR,86.9,168
Childhood immunizations,2019,27143,Sibley,Childhood (24-35 months),PCV,82.1,168
Childhood immunizations,2019,27143,Sibley,Childhood (24-35 months),Polio,88.7,168
Childhood immunizations,2019,27143,Sibley,Childhood (24-35 months),Rotavirus,75.6,168
Childhood immunizations,2019,27143,Sibley,Childhood (24-35 months),Seven vaccine series,73.8,168
Childhood immunizations,2019,27143,Sibley,Childhood (24-35 months),Varicella,85.1,168
Childhood immunizations,2015,27145,Stearns,Childhood (24-35 months),DTap,72.2,2175
Childhood immunizations,2015,27145,Stearns,Childhood (24-35 months),Hep A,19.3,2175
Childhood immunizations,2015,27145,Stearns,Childhood (24-35 months),Hep B,81.5,2175
Childhood immunizations,2015,27145,Stearns,Childhood (24-35 months),Hib,78.2,2175
Childhood immunizations,2015,27145,Stearns,Childhood (24-35 months),MMR,80.3,2175
Childhood immunizations,2015,27145,Stearns,Childhood (24-35 months),PCV,80.5,2175
Childhood immunizations,2015,27145,Stearns,Childhood (24-35 months),Polio,84.2,2175
Childhood immunizations,2015,27145,Stearns,Childhood (24-35 months),Rotavirus,70.5,2175
